"UniqueId","FullName","University","JoinYear","Rank","SubField","Bachelors","Masters","Doctorate","PostDoc","Gender","PhotoURL","Sources","Last_Updated_By","Last_Updated"
"97","Andrew Moore","Carnegie Mellon University","2014","Full","Machine Learning & Pattern Recognition","University of Cambridge - United Kingdom","","University of Cambridge - United Kingdom","Massachusetts Institute of Technology - USA","Male","http://www.cs.cmu.edu/~awm/andrewmoore-201x201-02.jpg","http://www-2.cs.cmu.edu/~awm/","2","2015-10-08"
"98","Andy Pavlo","Carnegie Mellon University","2013","Assistant","Databases","Rochester Institute of Technology - USA","Brown University - USA","Brown University - USA","","Male","http://www.cs.cmu.edu/~./pavlo/images/photo-2016new.jpg","http://www.cs.cmu.edu/~pavlo/","4587","2016-10-21"
"99","Aniket Kittur","Carnegie Mellon University","2007","Associate","Human-Computer Interaction","Princeton University - USA","University of California - Los Angeles - USA","University of California - Los Angeles - USA","Carnegie Mellon University - USA","Male","https://www.hcii.cmu.edu/sites/default/files/migrated_files/niki_kittur_may2015.jpg","http://kittur.org/img/Kittur_CV.pdf","7014","2017-04-03"
"100","Anind Dey","Carnegie Mellon University","2004","Associate","Human-Computer Interaction","Simon Fraser University - Canada","Georgia Institute of Technology - USA","Georgia Institute of Technology - USA","","Male","http://www.cs.cmu.edu/~anind/dey.big.jpg","http://www.cs.cmu.edu/~anind/","7014","2017-04-03"
"101","Ann Lee","Carnegie Mellon University","2005","Associate","Machine Learning & Pattern Recognition","Chalmers University of Technology - Sweden","Chalmers University of Technology - Sweden","Brown University - USA","","Female","http://www.stat.cmu.edu/~annlee/Photo2.jpg","http://www.stat.cmu.edu/~annlee/CV_Lee.pdf","7014","2017-04-03"
"102","Anupam Datta","Carnegie Mellon University","2007","Associate","Security & Privacy","Indian Institute of Technology - Kharagpur - India","Stanford University - USA","Stanford University - USA","","Male","https://www.andrew.cmu.edu/user/danupam/ad.jpg","https://www.andrew.cmu.edu/user/danupam/","1976","2016-08-28"
"103","Anupam Gupta","Carnegie Mellon University","2004","Full","Algorithms & Theory","Indian Institute of Technology - Kanpur - India","","University of California - Berkeley - USA","","Male","https://www.linkedin.com/in/anupamgupta","http://www.cs.cmu.edu/~anupamg/","5902","2016-12-28"
"104","Ariel Procaccia","Carnegie Mellon University","2011","Assistant","Artificial Intelligence","Hebrew University of Jerusalem - Israel","","Hebrew University of Jerusalem - Israel","Microsoft Israel R&D Center - Harvard University - USA","Male","http://www.cs.cmu.edu/sites/default/files/ariel-procaccia.jpg","http://www.cs.cmu.edu/~arielpro/cv.html","2","2015-10-08"
"105","Avrim Blum","Carnegie Mellon University","1996","Full","Machine Learning & Pattern Recognition","","","Massachusetts Institute of Technology - USA","","Male","http://www.cs.cmu.edu/~avrim/me.gif","http://en.wikipedia.org/wiki/Avrim_Blum","2","2015-10-08"
"106","Barnab&#225;s P&#243;czos","Carnegie Mellon University","2012","Assistant","Machine Learning & Pattern Recognition","Eotvos University - Budapest - Hungary","Eotvos University - Budapest - Hungary","Eotvos University - Budapest - Hungary","University of Alberta - Canada","Male","http://www.ml.cmu.edu/news/poczos_teaching222.jpg","http://www.cs.cmu.edu/~bapoczos/","7014","2017-04-03"
"107","Bhiksha Raj","Carnegie Mellon University","2008","Associate","Natural Language & Speech","","Indian Institute of Technology - Madras - India","Carnegie Mellon University - USA","","Male","https://www.lti.cs.cmu.edu/sites/default/files/bhiksha2.jpg","http://mlsp.cs.cmu.edu/people/bhiksha/index.php","7014","2017-04-03"
"108","Brad Myers","Carnegie Mellon University","1987","Full","Human-Computer Interaction","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","University of Toronto - Canada","","Male","https://www.linkedin.com/in/bradamyers/","https://www.linkedin.com/in/bhiksha-raj-0531b0/","7014","2017-04-03"
"109","Carl Kingsford","Carnegie Mellon University","2012","Associate","Bioinformatics & Computational Biology","Duke University - USA","","Princeton University - USA","","Male","https://www.cmu.edu/ms-compbio/research/images/carlkingsford.jpg","https://www.umiacs.umd.edu/people/carlk","7014","2017-04-03"
"110","Carolyn Penstein Rose","Carnegie Mellon University","2003","Associate","Natural Language & Speech","University of California - Irvine - USA","Carnegie Mellon University - USA","Carnegie Mellon University - USA","","Female","http://www.cs.cmu.edu/~cprose/Carolyn1.jpg","http://www.cs.cmu.edu/~cprose/CV-Rose-2016.pdf","7014","2017-04-03"
"111","Chris Atkeson","Carnegie Mellon University","2000","Full","Human-Computer Interaction","Harvard University - USA","Harvard University - USA","Massachusetts Institute of Technology - USA","","Male","http://www.cs.cmu.edu/~cga/pictures/bill10ss.jpg","http://www.cs.cmu.edu/~cga/","7281","2017-04-24"
"112","Chris Harrison","Carnegie Mellon University","2014","Assistant","Human-Computer Interaction","New York University - USA","New York University - USA","Carnegie Mellon University - USA","","Male","https://www.hcii.cmu.edu/sites/default/files/migrated_files/Chris_Harrison2_0.jpg","http://www.chrisharrison.net/HarrisonCVweb.pdf","7014","2017-04-03"
"113","Christian K&#228;stner","Carnegie Mellon University","2012","Assistant","Software Engineering","","Otto von Guericke University of Magdeburg - Germany","Otto von Guericke University of Magdeburg - Germany","","Male","https://www.cs.cmu.edu/~ckaestne/me.jpg","http://www.cs.cmu.edu/~ckaestne/","7014","2017-04-03"
"114","Christine Neuwirth","Carnegie Mellon University","1983","Full","Human-Computer Interaction","University of Wisconsin - Madison - USA","State University of New York - Albany - USA","Carnegie Mellon University - USA","","Female","http://www.cmu.edu/dietrich/english/images/people/faculty/neuwirth_christine.jpg","http://www.cmu.edu/hss/english/people/faculty/bios/chris-neuwirth.html","7014","2017-04-03"
"115","Christopher Dyer","Carnegie Mellon University","2012","Assistant","Natural Language & Speech","Duke University - USA","","University of Maryland - College Park - USA","Carnegie Mellon University - USA","Male","http://www.cs.cmu.edu/~cdyer/img/dyer.jpg","https://www.cs.cmu.edu/~cdyer/cv.pdf","7014","2017-04-03"
"116","Christopher Langmead","Carnegie Mellon University","2004","Associate","Bioinformatics & Computational Biology","Oberlin College - USA","Dartmouth College - USA","Dartmouth College - USA","","Male","https://www.cmu.edu/ms-compbio/research/images/lanmgead.jpg","http://www.cs.cmu.edu/~cjl/","7014","2017-04-03"
"117","Christos Faloutsos","Carnegie Mellon University","1998","Full","Data Mining","National Technical University of Athens - Greece","University of Toronto - Canada","University of Toronto - Canada","","Male","http://www.cs.cmu.edu/~christos/PHOTOS/cf2014-tn.jpg","http://www.cs.cmu.edu/~christos/webvitae.pdf","2","2015-10-08"
"118","Claire Le Goues","Carnegie Mellon University","2013","Assistant","Software Engineering","Harvard University - USA","University of Virginia - USA","University of Virginia - USA","","Female","https://www.linkedin.com/in/claire-le-goues-9b39985/","http://www.cs.cmu.edu/~clegoues/#longer","7014","2017-04-03"
"119","Daniel D. Sleator","Carnegie Mellon University","1999","Full","Algorithms & Theory","University of Illinois at Urbana-Champaign - USA","","Stanford University - USA","","Male","http://www.cs.cmu.edu/~sleator/pictures/pic1-crop.jpg","http://www-2.cs.cmu.edu/~sleator/","7014","2017-04-03"
"120","Daniel P. Siewiorek","Carnegie Mellon University","1972","Full","Human-Computer Interaction","University of Michigan - USA","Stanford University - USA","Stanford University - USA","","Male","http://www.cs.cmu.edu/~dps/dan.gif","http://www.cmu.edu/qolt/People/leadership/siewiorek-dan.html","2","2015-10-08"
"121","Dannie Durand","Carnegie Mellon University","","Associate","Bioinformatics & Computational Biology","","","Columbia University - USA","University of Pennsylvania - USA","Female","http://www.cmu.edu/bio/people/faculty_photos/dannie_durand_2016.jpg","http://www.cs.cmu.edu/~durand/","7014","2017-04-04"
"122","David Andersen","Carnegie Mellon University","2005","Associate","Networks & Communications","University of Utah - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","http://www.cs.cmu.edu/~dga/dga-headshot-sm.jpg","http://www.cs.cmu.edu/~dga/","2","2015-10-08"
"123","David Brumley","Carnegie Mellon University","2009","Full","Security & Privacy","University of Northern Colorado - USA","Stanford University - USA","Carnegie Mellon University - USA","","Male","https://www.cylab.cmu.edu/images/faculty/brumley.jpg","http://users.ece.cmu.edu/~dbrumley/index.html","7014","2017-04-04"
"124","David Farber","Carnegie Mellon University","2003","Full","Software Engineering","Stevens Institute of Technology - USA","Stevens Institute of Technology - USA","","","Male","https://www.linkedin.com/in/davefarber/","http://www.epp.cmu.edu/people/bios/farber.html","7014","2017-04-04"
"125","David Garlan","Carnegie Mellon University","1990","Full","Software Engineering","Amherst College - USA","University of Oxford - United Kingdom","Carnegie Mellon University - USA","Carnegie Mellon University - USA","Male","http://www.cs.cmu.edu/~garlan/garlan_david_pic.JPG","http://www.cs.cmu.edu/~garlan/","7014","2017-04-04"
"126","David O'Hallaron","Carnegie Mellon University","1989","Full","Scientific Computing","Virginia Polytechnic Institute and State University - USA","University of Virginia - USA","University of Virginia - USA","","Male","http://www.ece.cmu.edu/directory/images/faculty/droh.jpg","http://www.cs.cmu.edu/afs/cs.cmu.edu/user/droh/www/drohcv.pdf","2","2015-10-08"
"127","Edmund M. Clarke","Carnegie Mellon University","1982","Full","Hardware & Architecture","University of Virginia - USA","Duke University - USA","Cornell University - USA","","Male","http://www.cs.cmu.edu/~emc/images/EMC%20Photo%202013.jpg","http://www.cs.cmu.edu/~emc/bio.html","2","2015-10-08"
"128","Emma Brunskill","Stanford University","2011","Assistant","Artificial Intelligence","University of Washington - USA","University of Oxford - United Kingdom","Massachusetts Institute of Technology - USA","University of California - Berkeley - USA","Female","http://www.cs.cmu.edu/~ebrun/emma_brunskill.jpg","http://www.cs.cmu.edu/~ebrun/","6113","2016-12-31"
"129","Eric Nyberg","Carnegie Mellon University","1994","Full","Natural Language & Speech","Boston University - USA","","Carnegie Mellon University - USA","","Male","http://www.cs.cmu.edu/~ehn/Eric-Nyberg_150.jpg","http://www.cs.cmu.edu/~ehn/","8429","2017-10-18"
"130","Eric Poe Xing","Carnegie Mellon University","2004","Full","Machine Learning & Pattern Recognition","Tsinghua University - Beijing - China","Rutgers University - USA","University of California - Berkeley - USA","","Male","http://www.cs.cmu.edu/~epxing/fig/xing2015.jpg","http://www.cs.cmu.edu/~epxing/xing_cv_2013.pdf","7014","2017-04-04"
"131","Frank Pfenning","Carnegie Mellon University","1988","Full","Programming Languages","Technische Universit&#228;t Darmstadt - Germany","Carnegie Mellon University - USA","Carnegie Mellon University - USA","","Male","https://www.cylab.cmu.edu/images/faculty/pefenning.jpg","http://www.cs.cmu.edu/~fp/cv.html","7014","2017-04-04"
"132","Garth Gibson","Carnegie Mellon University","1991","Full","Hardware & Architecture","University of Waterloo - Ontario - Canada","University of California - Berkeley - USA","University of California - Berkeley - USA","","Male","http://www.cs.cmu.edu/~garth/webimages/gibson.jpg","http://www.cs.cmu.edu/~garth/#bio","2","2015-10-08"
"133","Gary Miller","Carnegie Mellon University","","Full","Algorithms & Theory","","University of California - Berkeley - USA","University of California - Berkeley - USA","","Male","http://www.cs.cmu.edu/~glmiller/","http://www.cs.cmu.edu/~glmiller/","3153","2016-08-29"
"134","Ge Yang","Carnegie Mellon University","2008","Associate","Bioinformatics & Computational Biology","Tsinghua University - Beijing - China","Chinese Academy of Sciences - China","University of Minnesota - Twin Cities - USA","Scripps Research Institute - USA","Male","https://www.andrew.cmu.edu/user/geyang/images/gy02JPG.jpg","https://www.andrew.cmu.edu/user/geyang/index.html","7014","2017-04-04"
"135","Greg Ganger","Carnegie Mellon University","1997","Full","Operating Systems","University of Michigan - USA","University of Michigan - USA","University of Michigan - USA","Massachusetts Institute of Technology - USA","Male","https://www.linkedin.com/in/greg-ganger-07a8b318/","http://www.ece.cmu.edu/~ganger/","7014","2017-04-04"
